entity_id,state,last_changed
sensor.sigen_consumed_power,0.092,2025-09-15T22:34:05.852Z
sensor.sigen_consumed_power,-0.183,2025-09-15T22:34:10.640Z
sensor.sigen_consumed_power,2.633,2025-09-15T22:34:10.872Z
sensor.sigen_consumed_power,2.472,2025-09-15T22:34:15.972Z
sensor.sigen_consumed_power,2.857,2025-09-15T22:34:20.774Z
sensor.sigen_consumed_power,2.56,2025-09-15T22:34:20.992Z
sensor.sigen_consumed_power,2.458,2025-09-15T22:34:26.096Z
sensor.sigen_consumed_power,2.635,2025-09-15T22:34:30.902Z
sensor.sigen_consumed_power,2.625,2025-09-15T22:34:31.123Z
sensor.sigen_consumed_power,2.557,2025-09-15T22:34:36.243Z
sensor.sigen_consumed_power,2.614,2025-09-15T22:34:41.032Z
sensor.sigen_consumed_power,2.623,2025-09-15T22:34:41.263Z
sensor.sigen_consumed_power,2.604,2025-09-15T22:34:46.433Z
sensor.sigen_consumed_power,2.608,2025-09-15T22:34:51.163Z
sensor.sigen_consumed_power,2.616,2025-09-15T22:34:51.453Z
sensor.sigen_consumed_power,2.622,2025-09-15T22:34:56.504Z
sensor.sigen_consumed_power,2.628,2025-09-15T22:35:01.295Z
sensor.sigen_consumed_power,2.642,2025-09-15T22:35:01.526Z
sensor.sigen_consumed_power,2.643,2025-09-15T22:35:06.823Z
sensor.sigen_consumed_power,2.634,2025-09-15T22:35:11.542Z
sensor.sigen_consumed_power,2.637,2025-09-15T22:35:11.913Z
sensor.sigen_consumed_power,2.621,2025-09-15T22:35:16.954Z
sensor.sigen_consumed_power,2.629,2025-09-15T22:35:21.660Z
sensor.sigen_consumed_power,2.63,2025-09-15T22:35:22.043Z
sensor.sigen_consumed_power,2.625,2025-09-15T22:35:27.249Z
sensor.sigen_consumed_power,2.636,2025-09-15T22:35:31.792Z
sensor.sigen_consumed_power,2.628,2025-09-15T22:35:32.384Z
sensor.sigen_consumed_power,2.657,2025-09-15T22:35:37.424Z
sensor.sigen_consumed_power,2.62,2025-09-15T22:35:41.923Z
sensor.sigen_consumed_power,2.623,2025-09-15T22:35:42.513Z
sensor.sigen_consumed_power,2.605,2025-09-15T22:35:47.533Z
sensor.sigen_consumed_power,2.626,2025-09-15T22:35:52.053Z
sensor.sigen_consumed_power,2.608,2025-09-15T22:35:52.643Z
sensor.sigen_consumed_power,2.604,2025-09-15T22:35:57.664Z
sensor.sigen_consumed_power,2.596,2025-09-15T22:36:02.183Z
sensor.sigen_consumed_power,2.586,2025-09-15T22:36:02.774Z
sensor.sigen_consumed_power,2.731,2025-09-15T22:36:07.883Z
sensor.sigen_consumed_power,2.701,2025-09-15T22:36:12.314Z
sensor.sigen_consumed_power,2.545,2025-09-15T22:36:13.004Z
sensor.sigen_consumed_power,2.551,2025-09-15T22:36:18.024Z
sensor.sigen_consumed_power,2.584,2025-09-15T22:36:22.445Z
sensor.sigen_consumed_power,2.582,2025-09-15T22:36:23.044Z
sensor.sigen_consumed_power,2.593,2025-09-15T22:36:28.074Z
sensor.sigen_consumed_power,2.613,2025-09-15T22:36:32.476Z
sensor.sigen_consumed_power,2.606,2025-09-15T22:36:33.094Z
sensor.sigen_consumed_power,2.593,2025-09-15T22:36:38.114Z
sensor.sigen_consumed_power,2.577,2025-09-15T22:36:42.503Z
sensor.sigen_consumed_power,2.619,2025-09-15T22:36:43.197Z
sensor.sigen_consumed_power,2.592,2025-09-15T22:36:48.214Z
sensor.sigen_consumed_power,2.612,2025-09-15T22:36:52.884Z
sensor.sigen_consumed_power,2.629,2025-09-15T22:36:53.324Z
sensor.sigen_consumed_power,2.591,2025-09-15T22:36:58.344Z
sensor.sigen_consumed_power,2.582,2025-09-15T22:37:03.074Z
sensor.sigen_consumed_power,2.553,2025-09-15T22:37:03.554Z
sensor.sigen_consumed_power,2.558,2025-09-15T22:37:08.874Z
sensor.sigen_consumed_power,2.575,2025-09-15T22:37:13.100Z
sensor.sigen_consumed_power,2.563,2025-09-15T22:37:13.994Z
sensor.sigen_consumed_power,2.573,2025-09-15T22:37:19.114Z
sensor.sigen_consumed_power,2.58,2025-09-15T22:37:23.131Z
sensor.sigen_consumed_power,2.573,2025-09-15T22:37:24.225Z
sensor.sigen_consumed_power,2.579,2025-09-15T22:37:29.345Z
sensor.sigen_consumed_power,2.577,2025-09-15T22:37:33.160Z
sensor.sigen_consumed_power,2.571,2025-09-15T22:37:34.564Z
sensor.sigen_consumed_power,2.577,2025-09-15T22:37:39.784Z
sensor.sigen_consumed_power,2.569,2025-09-15T22:37:43.291Z
sensor.sigen_consumed_power,2.556,2025-09-15T22:37:44.826Z
sensor.sigen_consumed_power,2.577,2025-09-15T22:37:50.014Z
sensor.sigen_consumed_power,2.587,2025-09-15T22:37:53.420Z
sensor.sigen_consumed_power,2.577,2025-09-15T22:37:55.134Z
sensor.sigen_consumed_power,2.58,2025-09-15T22:38:00.244Z
sensor.sigen_consumed_power,2.591,2025-09-15T22:38:03.552Z
sensor.sigen_consumed_power,2.62,2025-09-15T22:38:05.476Z
sensor.sigen_consumed_power,2.621,2025-09-15T22:38:10.515Z
sensor.sigen_consumed_power,2.628,2025-09-15T22:38:13.786Z
sensor.sigen_consumed_power,2.61,2025-09-15T22:38:15.629Z
sensor.sigen_consumed_power,2.612,2025-09-15T22:38:20.655Z
sensor.sigen_consumed_power,2.606,2025-09-15T22:38:24.018Z
sensor.sigen_consumed_power,2.627,2025-09-15T22:38:25.862Z
sensor.sigen_consumed_power,2.622,2025-09-15T22:38:31.057Z
sensor.sigen_consumed_power,2.613,2025-09-15T22:38:34.149Z
sensor.sigen_consumed_power,2.624,2025-09-15T22:38:36.115Z
sensor.sigen_consumed_power,2.617,2025-09-15T22:38:41.185Z
sensor.sigen_consumed_power,2.612,2025-09-15T22:38:46.329Z
sensor.sigen_consumed_power,2.617,2025-09-15T22:38:51.415Z
sensor.sigen_consumed_power,2.607,2025-09-15T22:38:54.309Z
sensor.sigen_consumed_power,2.623,2025-09-15T22:38:56.459Z
sensor.sigen_consumed_power,2.579,2025-09-15T22:39:01.545Z
sensor.sigen_consumed_power,2.597,2025-09-15T22:39:04.338Z
sensor.sigen_consumed_power,2.559,2025-09-15T22:39:06.592Z
sensor.sigen_consumed_power,2.557,2025-09-15T22:39:11.675Z
sensor.sigen_consumed_power,2.559,2025-09-15T22:39:16.722Z
sensor.sigen_consumed_power,2.565,2025-09-15T22:39:21.928Z
sensor.sigen_consumed_power,2.566,2025-09-15T22:39:24.765Z
sensor.sigen_consumed_power,2.568,2025-09-15T22:39:26.955Z
sensor.sigen_consumed_power,2.54,2025-09-15T22:39:32.146Z
sensor.sigen_consumed_power,2.551,2025-09-15T22:39:34.835Z
sensor.sigen_consumed_power,2.567,2025-09-15T22:39:37.267Z
sensor.sigen_consumed_power,2.566,2025-09-15T22:39:42.479Z
sensor.sigen_consumed_power,2.56,2025-09-15T22:39:45.125Z
sensor.sigen_consumed_power,2.55,2025-09-15T22:39:47.696Z
sensor.sigen_consumed_power,2.547,2025-09-15T22:39:52.816Z
sensor.sigen_consumed_power,2.552,2025-09-15T22:39:55.205Z
sensor.sigen_consumed_power,2.556,2025-09-15T22:39:57.936Z
sensor.sigen_consumed_power,2.546,2025-09-15T22:40:03.156Z
sensor.sigen_consumed_power,2.551,2025-09-15T22:40:05.226Z
sensor.sigen_consumed_power,2.543,2025-09-15T22:40:08.266Z
sensor.sigen_consumed_power,2.548,2025-09-15T22:40:13.387Z
sensor.sigen_consumed_power,2.545,2025-09-15T22:40:15.360Z
sensor.sigen_consumed_power,2.54,2025-09-15T22:40:18.506Z
sensor.sigen_consumed_power,2.591,2025-09-15T22:40:23.716Z
sensor.sigen_consumed_power,2.593,2025-09-15T22:40:25.490Z
sensor.sigen_consumed_power,2.586,2025-09-15T22:40:28.836Z
sensor.sigen_consumed_power,2.572,2025-09-15T22:40:35.517Z
sensor.sigen_consumed_power,2.552,2025-09-15T22:40:39.176Z
sensor.sigen_consumed_power,2.562,2025-09-15T22:40:44.396Z
sensor.sigen_consumed_power,2.566,2025-09-15T22:40:45.665Z
sensor.sigen_consumed_power,2.578,2025-09-15T22:40:49.539Z
sensor.sigen_consumed_power,2.567,2025-09-15T22:40:54.829Z
sensor.sigen_consumed_power,2.563,2025-09-15T22:40:55.695Z
sensor.sigen_consumed_power,2.539,2025-09-15T22:40:59.979Z
sensor.sigen_consumed_power,2.534,2025-09-15T22:41:05.066Z
sensor.sigen_consumed_power,2.555,2025-09-15T22:41:05.810Z
sensor.sigen_consumed_power,2.539,2025-09-15T22:41:10.213Z
sensor.sigen_consumed_power,2.573,2025-09-15T22:41:15.236Z
sensor.sigen_consumed_power,2.561,2025-09-15T22:41:15.839Z
sensor.sigen_consumed_power,2.531,2025-09-15T22:41:20.256Z
sensor.sigen_consumed_power,2.511,2025-09-15T22:41:25.427Z
sensor.sigen_consumed_power,2.513,2025-09-15T22:41:25.986Z
sensor.sigen_consumed_power,2.501,2025-09-15T22:41:30.547Z
sensor.sigen_consumed_power,2.505,2025-09-15T22:41:35.767Z
sensor.sigen_consumed_power,2.512,2025-09-15T22:41:36.098Z
sensor.sigen_consumed_power,2.534,2025-09-15T22:41:40.834Z
sensor.sigen_consumed_power,2.517,2025-09-15T22:41:45.999Z
sensor.sigen_consumed_power,2.507,2025-09-15T22:41:46.287Z
sensor.sigen_consumed_power,2.495,2025-09-15T22:41:51.017Z
sensor.sigen_consumed_power,2.485,2025-09-15T22:41:56.036Z
sensor.sigen_consumed_power,2.488,2025-09-15T22:41:56.336Z
sensor.sigen_consumed_power,2.5,2025-09-15T22:42:01.057Z
sensor.sigen_consumed_power,2.486,2025-09-15T22:42:06.157Z
sensor.sigen_consumed_power,2.503,2025-09-15T22:42:06.443Z
sensor.sigen_consumed_power,2.483,2025-09-15T22:42:11.177Z
sensor.sigen_consumed_power,2.479,2025-09-15T22:42:16.407Z
